engine,scenario,accounts,overhead_us,threads,run,tps
LEAP-noDomain,Hotspot_90pct,1000,10,8,0,421648
LEAP-noDomain,Hotspot_90pct,1000,10,8,1,412188
LEAP-noDomain,Hotspot_90pct,1000,10,8,2,418669
LEAP-noDomain,Hotspot_90pct,1000,10,8,3,426669
LEAP-noDomain,Hotspot_90pct,1000,10,8,4,412006
LEAP-noDomain,Hotspot_90pct,1000,10,8,5,406070
LEAP-noDomain,Hotspot_90pct,1000,10,8,6,413538
LEAP-noDomain,Hotspot_90pct,1000,10,16,0,315955
LEAP-noDomain,Hotspot_90pct,1000,10,16,1,658831
LEAP-noDomain,Hotspot_90pct,1000,10,16,2,449047
LEAP-noDomain,Hotspot_90pct,1000,10,16,3,420708
LEAP-noDomain,Hotspot_90pct,1000,10,16,4,702131
LEAP-noDomain,Hotspot_90pct,1000,10,16,5,609859
LEAP-noDomain,Hotspot_90pct,1000,10,16,6,492959
LEAP-noHotDelta,Hotspot_90pct,1000,10,1,0,83640
LEAP-noHotDelta,Hotspot_90pct,1000,10,1,1,80458
LEAP-noHotDelta,Hotspot_90pct,1000,10,1,2,80795
LEAP-noHotDelta,Hotspot_90pct,1000,10,1,3,80287
LEAP-noHotDelta,Hotspot_90pct,1000,10,1,4,79933
LEAP-noHotDelta,Hotspot_90pct,1000,10,1,5,84789
LEAP-noHotDelta,Hotspot_90pct,1000,10,1,6,80529
LEAP-noHotDelta,Hotspot_90pct,1000,10,4,0,255495
LEAP-noHotDelta,Hotspot_90pct,1000,10,4,1,262384
LEAP-noHotDelta,Hotspot_90pct,1000,10,4,2,280169
LEAP-noHotDelta,Hotspot_90pct,1000,10,4,3,273777
LEAP-noHotDelta,Hotspot_90pct,1000,10,4,4,281685
LEAP-noHotDelta,Hotspot_90pct,1000,10,4,5,275013
LEAP-noHotDelta,Hotspot_90pct,1000,10,4,6,281930
LEAP-noHotDelta,Hotspot_90pct,1000,10,8,0,411172
LEAP-noHotDelta,Hotspot_90pct,1000,10,8,1,417416
LEAP-noHotDelta,Hotspot_90pct,1000,10,8,2,412328
LEAP-noHotDelta,Hotspot_90pct,1000,10,8,3,426929
LEAP-noHotDelta,Hotspot_90pct,1000,10,8,4,412209
LEAP-noHotDelta,Hotspot_90pct,1000,10,8,5,409523
LEAP-noHotDelta,Hotspot_90pct,1000,10,8,6,429166
LEAP-noHotDelta,Hotspot_90pct,1000,10,16,0,619130
LEAP-noHotDelta,Hotspot_90pct,1000,10,16,1,493476
LEAP-noHotDelta,Hotspot_90pct,1000,10,16,2,371313
LEAP-noHotDelta,Hotspot_90pct,1000,10,16,3,648492
LEAP-noHotDelta,Hotspot_90pct,1000,10,16,4,462794
LEAP-noHotDelta,Hotspot_90pct,1000,10,16,5,683651
LEAP-noHotDelta,Hotspot_90pct,1000,10,16,6,552850
LEAP-noBP,Hotspot_90pct,1000,10,1,0,79690
LEAP-noBP,Hotspot_90pct,1000,10,1,1,79703
LEAP-noBP,Hotspot_90pct,1000,10,1,2,79595
LEAP-noBP,Hotspot_90pct,1000,10,1,3,79482
LEAP-noBP,Hotspot_90pct,1000,10,1,4,79399
LEAP-noBP,Hotspot_90pct,1000,10,1,5,79618
LEAP-noBP,Hotspot_90pct,1000,10,1,6,79561
LEAP-noBP,Hotspot_90pct,1000,10,4,0,268574
LEAP-noBP,Hotspot_90pct,1000,10,4,1,276380
LEAP-noBP,Hotspot_90pct,1000,10,4,2,277360
LEAP-noBP,Hotspot_90pct,1000,10,4,3,276010
LEAP-noBP,Hotspot_90pct,1000,10,4,4,279994
LEAP-noBP,Hotspot_90pct,1000,10,4,5,279211
LEAP-noBP,Hotspot_90pct,1000,10,4,6,280744
LEAP-noBP,Hotspot_90pct,1000,10,8,0,421468
LEAP-noBP,Hotspot_90pct,1000,10,8,1,411414
LEAP-noBP,Hotspot_90pct,1000,10,8,2,412964
LEAP-noBP,Hotspot_90pct,1000,10,8,3,403296
LEAP-noBP,Hotspot_90pct,1000,10,8,4,440440
LEAP-noBP,Hotspot_90pct,1000,10,8,5,408084
LEAP-noBP,Hotspot_90pct,1000,10,8,6,421868
LEAP-noBP,Hotspot_90pct,1000,10,16,0,623338
LEAP-noBP,Hotspot_90pct,1000,10,16,1,483357
LEAP-noBP,Hotspot_90pct,1000,10,16,2,572415
LEAP-noBP,Hotspot_90pct,1000,10,16,3,632705
LEAP-noBP,Hotspot_90pct,1000,10,16,4,363274
LEAP-noBP,Hotspot_90pct,1000,10,16,5,647221
LEAP-noBP,Hotspot_90pct,1000,10,16,6,628687
Serial,Uniform,1000,100,1,0,11662
Serial,Uniform,1000,100,1,1,11652
Serial,Uniform,1000,100,1,2,11658
Serial,Uniform,1000,100,1,3,11661
Serial,Uniform,1000,100,1,4,11657
Serial,Uniform,1000,100,1,5,11659
Serial,Uniform,1000,100,1,6,11661
LEAP-base,Uniform,1000,100,1,0,10698
LEAP-base,Uniform,1000,100,1,1,10430
LEAP-base,Uniform,1000,100,1,2,10425
LEAP-base,Uniform,1000,100,1,3,10732
LEAP-base,Uniform,1000,100,1,4,11200
LEAP-base,Uniform,1000,100,1,5,11181
LEAP-base,Uniform,1000,100,1,6,10641
LEAP-base,Uniform,1000,100,2,0,20707
LEAP-base,Uniform,1000,100,2,1,20910
LEAP-base,Uniform,1000,100,2,2,20727
LEAP-base,Uniform,1000,100,2,3,21772
LEAP-base,Uniform,1000,100,2,4,20870
LEAP-base,Uniform,1000,100,2,5,21446
LEAP-base,Uniform,1000,100,2,6,20878
LEAP-base,Uniform,1000,100,4,0,41531
LEAP-base,Uniform,1000,100,4,1,41838
LEAP-base,Uniform,1000,100,4,2,41609
LEAP-base,Uniform,1000,100,4,3,41584
LEAP-base,Uniform,1000,100,4,4,41308
LEAP-base,Uniform,1000,100,4,5,43513
LEAP-base,Uniform,1000,100,4,6,41039
LEAP-base,Uniform,1000,100,8,0,76221
LEAP-base,Uniform,1000,100,8,1,80894
LEAP-base,Uniform,1000,100,8,2,79904
LEAP-base,Uniform,1000,100,8,3,78183
LEAP-base,Uniform,1000,100,8,4,80306
LEAP-base,Uniform,1000,100,8,5,75806
LEAP-base,Uniform,1000,100,8,6,79455
LEAP-base,Uniform,1000,100,16,0,132945
LEAP-base,Uniform,1000,100,16,1,130435
LEAP-base,Uniform,1000,100,16,2,131646
LEAP-base,Uniform,1000,100,16,3,133893
LEAP-base,Uniform,1000,100,16,4,131316
LEAP-base,Uniform,1000,100,16,5,130467
LEAP-base,Uniform,1000,100,16,6,131412
LEAP,Uniform,1000,100,1,0,10432
LEAP,Uniform,1000,100,1,1,11170
LEAP,Uniform,1000,100,1,2,10454
LEAP,Uniform,1000,100,1,3,10457
LEAP,Uniform,1000,100,1,4,10451
LEAP,Uniform,1000,100,1,5,10448
LEAP,Uniform,1000,100,1,6,10457
LEAP,Uniform,1000,100,2,0,20859
LEAP,Uniform,1000,100,2,1,21025
LEAP,Uniform,1000,100,2,2,20778
LEAP,Uniform,1000,100,2,3,21709
LEAP,Uniform,1000,100,2,4,20736
LEAP,Uniform,1000,100,2,5,21447
LEAP,Uniform,1000,100,2,6,20715
LEAP,Uniform,1000,100,4,0,42710
LEAP,Uniform,1000,100,4,1,41299
LEAP,Uniform,1000,100,4,2,42487
LEAP,Uniform,1000,100,4,3,42810
LEAP,Uniform,1000,100,4,4,42082
LEAP,Uniform,1000,100,4,5,41399
LEAP,Uniform,1000,100,4,6,42848
LEAP,Uniform,1000,100,8,0,79492
LEAP,Uniform,1000,100,8,1,73461
LEAP,Uniform,1000,100,8,2,75316
LEAP,Uniform,1000,100,8,3,78910
LEAP,Uniform,1000,100,8,4,79536
LEAP,Uniform,1000,100,8,5,78347
LEAP,Uniform,1000,100,8,6,77982
LEAP,Uniform,1000,100,16,0,133842
LEAP,Uniform,1000,100,16,1,134733
LEAP,Uniform,1000,100,16,2,132041
LEAP,Uniform,1000,100,16,3,133051
LEAP,Uniform,1000,100,16,4,133612
LEAP,Uniform,1000,100,16,5,133757
LEAP,Uniform,1000,100,16,6,135656
Serial,Zipf_0.8,1000,100,1,0,11658
Serial,Zipf_0.8,1000,100,1,1,11660
Serial,Zipf_0.8,1000,100,1,2,11660
Serial,Zipf_0.8,1000,100,1,3,11657
Serial,Zipf_0.8,1000,100,1,4,11660
Serial,Zipf_0.8,1000,100,1,5,11659
Serial,Zipf_0.8,1000,100,1,6,11661
LEAP-base,Zipf_0.8,1000,100,1,0,10474
LEAP-base,Zipf_0.8,1000,100,1,1,10470
LEAP-base,Zipf_0.8,1000,100,1,2,10531
LEAP-base,Zipf_0.8,1000,100,1,3,11174
LEAP-base,Zipf_0.8,1000,100,1,4,10469
LEAP-base,Zipf_0.8,1000,100,1,5,11235
LEAP-base,Zipf_0.8,1000,100,1,6,10470
LEAP-base,Zipf_0.8,1000,100,2,0,20780
LEAP-base,Zipf_0.8,1000,100,2,1,20773
LEAP-base,Zipf_0.8,1000,100,2,2,20801
LEAP-base,Zipf_0.8,1000,100,2,3,21514
LEAP-base,Zipf_0.8,1000,100,2,4,20770
LEAP-base,Zipf_0.8,1000,100,2,5,20856
LEAP-base,Zipf_0.8,1000,100,2,6,21785
LEAP-base,Zipf_0.8,1000,100,4,0,42491
LEAP-base,Zipf_0.8,1000,100,4,1,43096
LEAP-base,Zipf_0.8,1000,100,4,2,41686
LEAP-base,Zipf_0.8,1000,100,4,3,41971
LEAP-base,Zipf_0.8,1000,100,4,4,42758
LEAP-base,Zipf_0.8,1000,100,4,5,42792
LEAP-base,Zipf_0.8,1000,100,4,6,42262
LEAP-base,Zipf_0.8,1000,100,8,0,80706
LEAP-base,Zipf_0.8,1000,100,8,1,81412
LEAP-base,Zipf_0.8,1000,100,8,2,78339
LEAP-base,Zipf_0.8,1000,100,8,3,79701
LEAP-base,Zipf_0.8,1000,100,8,4,75207
LEAP-base,Zipf_0.8,1000,100,8,5,81983
LEAP-base,Zipf_0.8,1000,100,8,6,81677
LEAP-base,Zipf_0.8,1000,100,16,0,129209
LEAP-base,Zipf_0.8,1000,100,16,1,133132
LEAP-base,Zipf_0.8,1000,100,16,2,132072
LEAP-base,Zipf_0.8,1000,100,16,3,133219
LEAP-base,Zipf_0.8,1000,100,16,4,130242
LEAP-base,Zipf_0.8,1000,100,16,5,132578
LEAP-base,Zipf_0.8,1000,100,16,6,131987
LEAP,Zipf_0.8,1000,100,1,0,10806
LEAP,Zipf_0.8,1000,100,1,1,11149
LEAP,Zipf_0.8,1000,100,1,2,10416
LEAP,Zipf_0.8,1000,100,1,3,10405
LEAP,Zipf_0.8,1000,100,1,4,10426
LEAP,Zipf_0.8,1000,100,1,5,10416
LEAP,Zipf_0.8,1000,100,1,6,10450
LEAP,Zipf_0.8,1000,100,2,0,21068
LEAP,Zipf_0.8,1000,100,2,1,21541
LEAP,Zipf_0.8,1000,100,2,2,20818
LEAP,Zipf_0.8,1000,100,2,3,21657
LEAP,Zipf_0.8,1000,100,2,4,20895
LEAP,Zipf_0.8,1000,100,2,5,22011
LEAP,Zipf_0.8,1000,100,2,6,20821
LEAP,Zipf_0.8,1000,100,4,0,41164
LEAP,Zipf_0.8,1000,100,4,1,42408
LEAP,Zipf_0.8,1000,100,4,2,41156
LEAP,Zipf_0.8,1000,100,4,3,42002
LEAP,Zipf_0.8,1000,100,4,4,41813
LEAP,Zipf_0.8,1000,100,4,5,42747
LEAP,Zipf_0.8,1000,100,4,6,41338
LEAP,Zipf_0.8,1000,100,8,0,81162
LEAP,Zipf_0.8,1000,100,8,1,78872
LEAP,Zipf_0.8,1000,100,8,2,78994
LEAP,Zipf_0.8,1000,100,8,3,78911
LEAP,Zipf_0.8,1000,100,8,4,79120
LEAP,Zipf_0.8,1000,100,8,5,82183
LEAP,Zipf_0.8,1000,100,8,6,77560
LEAP,Zipf_0.8,1000,100,16,0,136999
LEAP,Zipf_0.8,1000,100,16,1,126800
LEAP,Zipf_0.8,1000,100,16,2,134381
LEAP,Zipf_0.8,1000,100,16,3,135314
LEAP,Zipf_0.8,1000,100,16,4,133733
LEAP,Zipf_0.8,1000,100,16,5,134526
LEAP,Zipf_0.8,1000,100,16,6,117529
Serial,Zipf_1.2,1000,100,1,0,11656
Serial,Zipf_1.2,1000,100,1,1,11653
Serial,Zipf_1.2,1000,100,1,2,11657
Serial,Zipf_1.2,1000,100,1,3,11655
Serial,Zipf_1.2,1000,100,1,4,11659
Serial,Zipf_1.2,1000,100,1,5,11661
Serial,Zipf_1.2,1000,100,1,6,11654
LEAP-base,Zipf_1.2,1000,100,1,0,10460
LEAP-base,Zipf_1.2,1000,100,1,1,10460
LEAP-base,Zipf_1.2,1000,100,1,2,10459
LEAP-base,Zipf_1.2,1000,100,1,3,10510
LEAP-base,Zipf_1.2,1000,100,1,4,10689
LEAP-base,Zipf_1.2,1000,100,1,5,10738
LEAP-base,Zipf_1.2,1000,100,1,6,10589
LEAP-base,Zipf_1.2,1000,100,2,0,20682
LEAP-base,Zipf_1.2,1000,100,2,1,20849
LEAP-base,Zipf_1.2,1000,100,2,2,20725
LEAP-base,Zipf_1.2,1000,100,2,3,21401
LEAP-base,Zipf_1.2,1000,100,2,4,20717
LEAP-base,Zipf_1.2,1000,100,2,5,20930
LEAP-base,Zipf_1.2,1000,100,2,6,21477
LEAP-base,Zipf_1.2,1000,100,4,0,42710
LEAP-base,Zipf_1.2,1000,100,4,1,41900
LEAP-base,Zipf_1.2,1000,100,4,2,40920
LEAP-base,Zipf_1.2,1000,100,4,3,42043
LEAP-base,Zipf_1.2,1000,100,4,4,41137
LEAP-base,Zipf_1.2,1000,100,4,5,42359
LEAP-base,Zipf_1.2,1000,100,4,6,41297
LEAP-base,Zipf_1.2,1000,100,8,0,78038
LEAP-base,Zipf_1.2,1000,100,8,1,80401
LEAP-base,Zipf_1.2,1000,100,8,2,79942
LEAP-base,Zipf_1.2,1000,100,8,3,78951
LEAP-base,Zipf_1.2,1000,100,8,4,80018
LEAP-base,Zipf_1.2,1000,100,8,5,76119
LEAP-base,Zipf_1.2,1000,100,8,6,78210
LEAP-base,Zipf_1.2,1000,100,16,0,134939
LEAP-base,Zipf_1.2,1000,100,16,1,133187
LEAP-base,Zipf_1.2,1000,100,16,2,131467
LEAP-base,Zipf_1.2,1000,100,16,3,126296
LEAP-base,Zipf_1.2,1000,100,16,4,128165
LEAP-base,Zipf_1.2,1000,100,16,5,135176
LEAP-base,Zipf_1.2,1000,100,16,6,132134
LEAP,Zipf_1.2,1000,100,1,0,11202
LEAP,Zipf_1.2,1000,100,1,1,11066
LEAP,Zipf_1.2,1000,100,1,2,11130
LEAP,Zipf_1.2,1000,100,1,3,11023
LEAP,Zipf_1.2,1000,100,1,4,11084
LEAP,Zipf_1.2,1000,100,1,5,11127
LEAP,Zipf_1.2,1000,100,1,6,11058
LEAP,Zipf_1.2,1000,100,2,0,21179
LEAP,Zipf_1.2,1000,100,2,1,22031
LEAP,Zipf_1.2,1000,100,2,2,21359
LEAP,Zipf_1.2,1000,100,2,3,22112
LEAP,Zipf_1.2,1000,100,2,4,22188
LEAP,Zipf_1.2,1000,100,2,5,22003
LEAP,Zipf_1.2,1000,100,2,6,22100
LEAP,Zipf_1.2,1000,100,4,0,42045
LEAP,Zipf_1.2,1000,100,4,1,41534
LEAP,Zipf_1.2,1000,100,4,2,42255
LEAP,Zipf_1.2,1000,100,4,3,42828
LEAP,Zipf_1.2,1000,100,4,4,44227
LEAP,Zipf_1.2,1000,100,4,5,42705
LEAP,Zipf_1.2,1000,100,4,6,42532
LEAP,Zipf_1.2,1000,100,8,0,79877
LEAP,Zipf_1.2,1000,100,8,1,78903
LEAP,Zipf_1.2,1000,100,8,2,78506
LEAP,Zipf_1.2,1000,100,8,3,82006
LEAP,Zipf_1.2,1000,100,8,4,80684
LEAP,Zipf_1.2,1000,100,8,5,83292
LEAP,Zipf_1.2,1000,100,8,6,81164
LEAP,Zipf_1.2,1000,100,16,0,135669
LEAP,Zipf_1.2,1000,100,16,1,133243
LEAP,Zipf_1.2,1000,100,16,2,136105
LEAP,Zipf_1.2,1000,100,16,3,136275
LEAP,Zipf_1.2,1000,100,16,4,134973
LEAP,Zipf_1.2,1000,100,16,5,137533
LEAP,Zipf_1.2,1000,100,16,6,124979
Serial,Hotspot_50pct,1000,100,1,0,11625
Serial,Hotspot_50pct,1000,100,1,1,11630
Serial,Hotspot_50pct,1000,100,1,2,11605
Serial,Hotspot_50pct,1000,100,1,3,11627
Serial,Hotspot_50pct,1000,100,1,4,11622
Serial,Hotspot_50pct,1000,100,1,5,11602
Serial,Hotspot_50pct,1000,100,1,6,11631
LEAP-base,Hotspot_50pct,1000,100,1,0,10470
LEAP-base,Hotspot_50pct,1000,100,1,1,11140
LEAP-base,Hotspot_50pct,1000,100,1,2,11165
LEAP-base,Hotspot_50pct,1000,100,1,3,10806
LEAP-base,Hotspot_50pct,1000,100,1,4,10467
LEAP-base,Hotspot_50pct,1000,100,1,5,10468
LEAP-base,Hotspot_50pct,1000,100,1,6,10466
LEAP-base,Hotspot_50pct,1000,100,2,0,20800
LEAP-base,Hotspot_50pct,1000,100,2,1,21590
LEAP-base,Hotspot_50pct,1000,100,2,2,20766
LEAP-base,Hotspot_50pct,1000,100,2,3,21449
LEAP-base,Hotspot_50pct,1000,100,2,4,21456
LEAP-base,Hotspot_50pct,1000,100,2,5,20753
LEAP-base,Hotspot_50pct,1000,100,2,6,21320
LEAP-base,Hotspot_50pct,1000,100,4,0,42504
LEAP-base,Hotspot_50pct,1000,100,4,1,40980
LEAP-base,Hotspot_50pct,1000,100,4,2,42069
LEAP-base,Hotspot_50pct,1000,100,4,3,42108
LEAP-base,Hotspot_50pct,1000,100,4,4,43550
LEAP-base,Hotspot_50pct,1000,100,4,5,42745
LEAP-base,Hotspot_50pct,1000,100,4,6,42655
LEAP-base,Hotspot_50pct,1000,100,8,0,78409
LEAP-base,Hotspot_50pct,1000,100,8,1,80769
LEAP-base,Hotspot_50pct,1000,100,8,2,78776
LEAP-base,Hotspot_50pct,1000,100,8,3,75513
LEAP-base,Hotspot_50pct,1000,100,8,4,82262
LEAP-base,Hotspot_50pct,1000,100,8,5,78985
LEAP-base,Hotspot_50pct,1000,100,8,6,76416
LEAP-base,Hotspot_50pct,1000,100,16,0,130799
LEAP-base,Hotspot_50pct,1000,100,16,1,132699
LEAP-base,Hotspot_50pct,1000,100,16,2,131605
LEAP-base,Hotspot_50pct,1000,100,16,3,131329
LEAP-base,Hotspot_50pct,1000,100,16,4,132733
LEAP-base,Hotspot_50pct,1000,100,16,5,131820
LEAP-base,Hotspot_50pct,1000,100,16,6,130861
LEAP,Hotspot_50pct,1000,100,1,0,10467
LEAP,Hotspot_50pct,1000,100,1,1,11227
LEAP,Hotspot_50pct,1000,100,1,2,10463
LEAP,Hotspot_50pct,1000,100,1,3,10468
LEAP,Hotspot_50pct,1000,100,1,4,10465
LEAP,Hotspot_50pct,1000,100,1,5,11216
LEAP,Hotspot_50pct,1000,100,1,6,10468
LEAP,Hotspot_50pct,1000,100,2,0,21332
LEAP,Hotspot_50pct,1000,100,2,1,21514
LEAP,Hotspot_50pct,1000,100,2,2,20749
LEAP,Hotspot_50pct,1000,100,2,3,21498
LEAP,Hotspot_50pct,1000,100,2,4,20936
LEAP,Hotspot_50pct,1000,100,2,5,22273
LEAP,Hotspot_50pct,1000,100,2,6,22275
LEAP,Hotspot_50pct,1000,100,4,0,41241
LEAP,Hotspot_50pct,1000,100,4,1,42090
LEAP,Hotspot_50pct,1000,100,4,2,41827
LEAP,Hotspot_50pct,1000,100,4,3,42097
LEAP,Hotspot_50pct,1000,100,4,4,41364
LEAP,Hotspot_50pct,1000,100,4,5,41951
LEAP,Hotspot_50pct,1000,100,4,6,42093
LEAP,Hotspot_50pct,1000,100,8,0,80629
LEAP,Hotspot_50pct,1000,100,8,1,79513
LEAP,Hotspot_50pct,1000,100,8,2,80134
LEAP,Hotspot_50pct,1000,100,8,3,78965
LEAP,Hotspot_50pct,1000,100,8,4,77504
LEAP,Hotspot_50pct,1000,100,8,5,78530
LEAP,Hotspot_50pct,1000,100,8,6,78916
LEAP,Hotspot_50pct,1000,100,16,0,122350
LEAP,Hotspot_50pct,1000,100,16,1,133229
LEAP,Hotspot_50pct,1000,100,16,2,125517
LEAP,Hotspot_50pct,1000,100,16,3,131730
LEAP,Hotspot_50pct,1000,100,16,4,132353
LEAP,Hotspot_50pct,1000,100,16,5,133117
LEAP,Hotspot_50pct,1000,100,16,6,135485
Serial,Hotspot_90pct,1000,100,1,0,11656
Serial,Hotspot_90pct,1000,100,1,1,11656
Serial,Hotspot_90pct,1000,100,1,2,11656
Serial,Hotspot_90pct,1000,100,1,3,11654
Serial,Hotspot_90pct,1000,100,1,4,11658
Serial,Hotspot_90pct,1000,100,1,5,11664
Serial,Hotspot_90pct,1000,100,1,6,11659
LEAP-base,Hotspot_90pct,1000,100,1,0,11161
LEAP-base,Hotspot_90pct,1000,100,1,1,11073
LEAP-base,Hotspot_90pct,1000,100,1,2,10995
LEAP-base,Hotspot_90pct,1000,100,1,3,10911
LEAP-base,Hotspot_90pct,1000,100,1,4,11161
LEAP-base,Hotspot_90pct,1000,100,1,5,11005
LEAP-base,Hotspot_90pct,1000,100,1,6,11081
LEAP-base,Hotspot_90pct,1000,100,2,0,21208
LEAP-base,Hotspot_90pct,1000,100,2,1,21272
LEAP-base,Hotspot_90pct,1000,100,2,2,21388
LEAP-base,Hotspot_90pct,1000,100,2,3,21996
LEAP-base,Hotspot_90pct,1000,100,2,4,21308
LEAP-base,Hotspot_90pct,1000,100,2,5,21372
LEAP-base,Hotspot_90pct,1000,100,2,6,21621
LEAP-base,Hotspot_90pct,1000,100,4,0,42013
LEAP-base,Hotspot_90pct,1000,100,4,1,41428
LEAP-base,Hotspot_90pct,1000,100,4,2,41680
LEAP-base,Hotspot_90pct,1000,100,4,3,42372
LEAP-base,Hotspot_90pct,1000,100,4,4,42623
LEAP-base,Hotspot_90pct,1000,100,4,5,42565
LEAP-base,Hotspot_90pct,1000,100,4,6,41884
LEAP-base,Hotspot_90pct,1000,100,8,0,76638
LEAP-base,Hotspot_90pct,1000,100,8,1,74939
LEAP-base,Hotspot_90pct,1000,100,8,2,82855
LEAP-base,Hotspot_90pct,1000,100,8,3,81135
LEAP-base,Hotspot_90pct,1000,100,8,4,80141
LEAP-base,Hotspot_90pct,1000,100,8,5,81391
LEAP-base,Hotspot_90pct,1000,100,8,6,81278
LEAP-base,Hotspot_90pct,1000,100,16,0,134676
LEAP-base,Hotspot_90pct,1000,100,16,1,133063
LEAP-base,Hotspot_90pct,1000,100,16,2,130165
LEAP-base,Hotspot_90pct,1000,100,16,3,131850
LEAP-base,Hotspot_90pct,1000,100,16,4,133108
LEAP-base,Hotspot_90pct,1000,100,16,5,131262
LEAP-base,Hotspot_90pct,1000,100,16,6,129555
LEAP,Hotspot_90pct,1000,100,1,0,10459
LEAP,Hotspot_90pct,1000,100,1,1,10605
LEAP,Hotspot_90pct,1000,100,1,2,11029
LEAP,Hotspot_90pct,1000,100,1,3,10460
LEAP,Hotspot_90pct,1000,100,1,4,10452
LEAP,Hotspot_90pct,1000,100,1,5,10440
LEAP,Hotspot_90pct,1000,100,1,6,11211
LEAP,Hotspot_90pct,1000,100,2,0,20757
LEAP,Hotspot_90pct,1000,100,2,1,21513
LEAP,Hotspot_90pct,1000,100,2,2,22219
LEAP,Hotspot_90pct,1000,100,2,3,21496
LEAP,Hotspot_90pct,1000,100,2,4,20786
LEAP,Hotspot_90pct,1000,100,2,5,22115
LEAP,Hotspot_90pct,1000,100,2,6,22210
LEAP,Hotspot_90pct,1000,100,4,0,43422
LEAP,Hotspot_90pct,1000,100,4,1,42302
LEAP,Hotspot_90pct,1000,100,4,2,41593
LEAP,Hotspot_90pct,1000,100,4,3,41250
LEAP,Hotspot_90pct,1000,100,4,4,41451
LEAP,Hotspot_90pct,1000,100,4,5,41727
LEAP,Hotspot_90pct,1000,100,4,6,42545
LEAP,Hotspot_90pct,1000,100,8,0,81801
LEAP,Hotspot_90pct,1000,100,8,1,80498
LEAP,Hotspot_90pct,1000,100,8,2,80830
LEAP,Hotspot_90pct,1000,100,8,3,75437
LEAP,Hotspot_90pct,1000,100,8,4,76229
LEAP,Hotspot_90pct,1000,100,8,5,75473
LEAP,Hotspot_90pct,1000,100,8,6,84838
LEAP,Hotspot_90pct,1000,100,16,0,130281
LEAP,Hotspot_90pct,1000,100,16,1,130576
LEAP,Hotspot_90pct,1000,100,16,2,133561
LEAP,Hotspot_90pct,1000,100,16,3,122925
LEAP,Hotspot_90pct,1000,100,16,4,132286
LEAP,Hotspot_90pct,1000,100,16,5,132333
LEAP,Hotspot_90pct,1000,100,16,6,133696
